company_code,year,oil_production_barrels,gas_production_mcf,coal_production_tons,flared_gas_mcf,carbon_capture_tons,scope1_emissions_tons
749,2004,14365694.249033395,12427678.841945183,318921.83295707294,6657588.497082278,444955.56367269316,7872402.527239632
537,2021,6878053.168359833,12312889.56129732,182126.36569850228,4760760.680587234,317983.15794085065,3845547.47830255
511,1997,10318080.088386673,12770563.396906978,392532.3990746116,1431207.7709738235,97186.10066761052,6252678.427877653
802,2022,7347375.812130952,14323297.40618884,314216.8588376855,6375522.045400791,393273.53354166966,4854228.253220559
579,2007,13542246.391707044,21256609.912035886,295194.1045712712,4156769.6894338704,456846.16570000176,7216386.669296882
250,2018,12210502.516015632,25339712.972310748,409580.6345834317,5836388.026139181,285214.885177885,8064026.065200393
920,2021,13010759.202494938,12537140.474218316,122319.02154725516,7897975.285742443,380186.46983855905,6919481.326299233
510,2022,14430118.524931662,27400298.811814494,116243.97677803643,8233663.195456872,397398.6959358387,7812315.0937396735
630,1994,7323087.763821816,26854325.68860452,193223.44357446724,8778504.155038793,393702.19180744945,5080294.514662797
73,2007,5487191.715157479,24547760.53005783,36566.534334273645,6724419.636132672,227210.7072552529,4078620.5192216504
282,1999,7909037.201689264,18519315.989229463,168696.73467593172,9150561.054383047,369971.3068172014,5024927.901934012
916,2025,8991393.086282702,10031144.696510516,203136.03926693386,7215652.088045442,274265.27111183916,5288926.696281266
960,2022,11251598.066728665,24695298.826005936,247529.09143025964,8055226.837600116,207329.84333689313,7405126.711272482
360,2012,12977045.624757104,27579722.89352879,127006.73205046104,7169340.001710675,82906.31075700844,7613119.734585442
10,1994,8498032.880468829,16705727.52343724,453421.22385241993,8846774.323866693,454519.0712376043,5533713.755256929
211,2023,9734969.86736929,24359751.224422373,142539.18388838583,3006008.9369646516,207455.67137390815,5949380.193271916
835,2013,12854672.659861919,11240952.287225634,425775.3887563979,7838983.687257903,119782.75432719593,7868951.032892191
152,2006,7253287.263287753,24189897.429432854,222476.21812207723,2054408.887354962,121147.8780115136,4816467.932373858
5,2020,7171319.279384319,11366170.41697786,359078.3479618652,1827946.2689366871,121044.13143302978,4806258.497271601
195,1996,10892329.898300337,21743726.717773642,55451.193991950255,5424603.884088853,1236.7717685690116,6128498.056664122
954,2006,9360568.30517867,21951065.71790587,272318.6101208047,3702134.4029891677,219109.5747428296,5650358.796666777
283,2017,14488968.03035435,16043131.08847639,480412.9474714005,6070223.866463485,445343.7935381158,8212952.58890539
464,2011,8570305.42984578,11582454.54153463,333125.60468238767,7099605.259474996,12573.209186359734,5726704.672757102
113,2004,12595556.03506833,28986695.494248744,410144.6302184887,3039066.1055464363,478298.7384653747,7598489.392239078
271,2004,10830927.434640357,20711548.080332264,130535.23108876141,7299334.521668057,89561.51292905746,6341988.812628234
163,2014,5545760.919496763,21595162.50247725,400084.46044423996,9959131.82468407,359437.16022121947,4644080.30440055
460,2010,5843855.480094484,22300417.780609474,175626.69060142082,7839591.582676693,392664.1952630661,4439657.495806813
105,1991,7031564.881899903,27820958.5385231,242539.05002315706,2564078.5168577167,367557.7460212055,4840760.107208543
693,2016,6431526.2284902595,11205112.89093515,93978.85885329415,6703258.817757551,169587.80310371256,3902081.7943812544
556,2021,8293714.896444427,27865755.357050657,242849.1940024353,1085362.930846659,351906.1582375896,5193189.193389881
282,2010,10789889.159986902,14793530.172225483,257850.92165283023,5227463.442980017,236487.11012708256,6129339.658403862
687,1993,11023625.430073861,11559004.99192695,311163.58914592146,5799757.290767569,76098.57128194008,6603887.324859392
162,2008,10877677.851627398,23145317.042626627,434316.8971385185,9751397.976919303,100464.88724876023,7850306.056170285
983,1991,6176086.3463315405,29539512.885133673,152425.5773661153,7634848.423876502,13014.761162519484,4913174.490303159
351,2015,11002254.10860496,11144841.326131918,492068.3878792437,7353642.26752233,165985.1838740175,6561008.920672862
434,2023,9097468.86857385,18522436.36074732,423844.9768777667,5791641.481217835,363994.7475559659,6245559.321784182
852,2003,14030526.652527269,20595690.506875716,201461.309762488,5618584.127879499,484524.14233535825,7542183.36363224
140,2004,14119841.961076945,15042379.282069802,113331.82096610128,9928745.031194668,66779.0977355992,7577130.119349667
471,2009,12681738.266838394,29657442.98305936,35747.28873451061,1191411.9667926037,176640.43545937873,7362845.49481595
132,2023,12031071.510992242,22819264.29207655,117182.09396781209,3728853.1527438187,90749.26036591813,6756520.449084364
87,2025,6149527.1731747305,26887013.45693423,442261.4608225212,2204054.4101589443,380443.58573312557,4820892.855673332
688,2008,5846942.115866972,18315553.63943427,146015.70571114897,3834747.391666474,459791.8986172403,3748988.738955033
183,1998,13408336.909140859,17079117.742896356,68989.90814603878,5172577.459012252,57000.69941130481,6981346.126725951
368,1996,9270158.164574552,21063157.897621844,11337.29471317363,4077391.294084943,451793.27278436424,4856744.064872179
129,2019,9513622.75200946,18705568.852532797,148840.1718389124,9664346.031480186,135746.47264620016,5884622.68750018
246,2002,13477930.900130304,24298961.102735892,108076.35506780117,7125291.7928896025,111531.73054723525,7842290.2411160385
601,2016,11214309.590607882,15316361.804235894,51101.1727726543,7552404.368419159,28317.198980553792,6413772.167869413
578,2024,6794072.409021057,18991820.621847995,475542.90060759,7680630.01224218,40234.138968986925,5404318.673225681
670,2002,7110132.289873606,27902654.945881195,133810.9377283228,9093042.926828988,34612.381292916994,5335209.108903358
899,2004,5063771.690348348,25122158.00686659,3088.4147488159374,7912169.266294449,223206.10467358987,3791810.1139630955
378,1998,12106700.939415649,13361403.300357888,472137.79176860204,1145843.2834094015,329321.9441048062,6522347.915857636
149,2012,9856116.584944852,27737296.58783195,289256.59314245573,3352561.7120429957,92210.36981176745,6697488.467173873
985,2025,14499639.128370317,21780331.80890376,41406.481797539695,9901939.470862288,108819.42597996807,8052568.679076135
852,1992,12140128.01248268,23585743.665449664,15710.988694472793,6869120.379580527,86448.42953272663,6607525.633357811
433,2023,6031526.607665667,15885131.31698532,53924.53179195472,1613059.58417636,403279.18290260923,3158429.043569002
628,2008,6615414.599392695,18830885.272713147,295745.42664772447,5199743.825729203,68589.94532926427,5035690.630233884
726,2017,10017246.467833258,26136249.57812502,30935.80245223071,9827510.141690772,36702.557262043025,6465446.582544784
469,2012,14248741.686627325,16613524.375263643,284070.2984160207,9935543.276286194,18358.379472940334,8218994.746846219
446,1996,7472510.898837816,13301232.310203865,326270.5099323505,4892021.378008032,20075.17542457371,4939276.229957352
481,2001,13255802.019124392,17566098.25966961,73788.39075250349,9037477.081114925,273336.410845948,6971877.501794233
884,2003,8122724.201356752,11384373.348187761,244216.37137486192,6327930.802567635,46992.61655812631,5128866.47445591
294,2004,7698971.895557782,24357129.16969865,481939.9648167315,5584864.139113421,111213.30296538745,5860067.289652502
765,1992,14013927.493304957,12954918.175483957,418244.2232501624,4707482.397131184,416338.4309508496,8009542.960305877
143,2004,5472415.920726527,15702518.141216895,361682.17373869265,9029170.357775467,484053.94601209764,4240847.247258791
250,2013,11607410.387338439,27621620.11107784,258867.56222966872,6590140.037467081,430428.955611289,6830347.643980139
878,1997,5431675.142812232,20809953.159135424,197137.37796649543,4004178.7932611727,479801.30218815734,3578263.8928668546
948,1994,13007637.865715582,16426768.811929513,225717.3680606116,5427391.934818508,335225.67440149613,7139365.99534389
975,1993,13294043.549555067,20953337.800297715,382305.0039262546,4996713.614163794,493608.21058627707,7520973.157869817
302,2003,13933565.74659651,14365553.192637788,277148.9808792023,5060387.0585282985,248171.91388364218,7635713.092157034
25,2005,6860900.615940604,10503462.594112203,382326.99264631467,3804488.236241956,397344.1376478681,4399890.749508251
789,2009,6244981.559264004,22074649.579276063,484936.48521650134,6696615.558749246,485831.3930070678,5024661.468100077
984,2013,10035350.465581335,24282518.655694585,320257.07538565533,1470136.5136406394,354645.6129142399,6010682.954159336
889,1995,7716326.2156005595,27595635.30891959,301551.7787051032,8975469.724045273,478359.9923052767,5650996.186827405
890,2020,11062974.722470652,25437667.221294474,203080.974254917,4738572.708477754,126822.29858721133,6742808.097212723
901,1995,10137472.905707575,28533554.0099103,98376.97659436912,8207762.217019764,150137.7409175057,6741454.023092346
70,2024,6448521.102254268,29719069.510857407,187100.3711235724,7565426.327188359,198620.06653199048,5223276.066209475
625,2004,12392704.938517712,24898708.954915963,260048.59525768238,5246664.703764338,232293.37853553766,7494141.304346925
875,2018,13037843.785259305,27358466.01660668,17427.828660972533,2788395.0888273483,448702.35828471504,6530704.389157193
112,1992,14630430.223942144,23474630.064563695,237902.51241114613,6059905.188260188,443931.2274760602,8468854.900573049
364,2000,8955388.763611395,13418755.824165381,431074.6637074893,9532650.390396912,328980.0816454403,5935169.8351503555
303,1992,8377349.354815543,13634048.526445698,488312.1812668122,2671952.163784975,116150.89055863637,5468389.957509024
471,2017,6922626.560199384,12205189.126305263,427774.33615542506,3304112.0068834233,120188.64092168196,4827083.054582688
964,1999,6808650.552091986,28859494.39987047,85990.87300826874,9937049.106851093,315871.6337185731,5139819.5567141175
91,2022,8210532.8537998535,23455033.9567876,77506.5958826518,9033138.773172628,251693.9898608132,5301524.371315334
530,2005,14818167.023542682,25798195.00931049,196656.10061977545,5945948.6499979645,129266.40465714828,8718958.927512525
661,1999,5922586.747241562,16623146.736487284,112715.23529582545,7252670.690610744,84118.60940058735,4041735.7618305404
988,2022,7593662.020774836,19208434.201535158,337997.25206030626,4987560.98308262,361312.7278669317,5131214.429829308
739,2025,5859783.968750416,10795590.636733856,42279.05223781997,4636834.089134028,406615.8524335778,3056014.2051542625
726,1992,7736313.927357376,27780148.008701947,221859.62476833953,4988687.868045155,130652.4413515699,5565488.046067829
872,1994,5924014.32530705,27060068.588232163,140178.1231097049,4729748.978471382,212461.25976129787,4283034.454426574
663,2001,10083088.667560281,25696226.697285883,297701.4434999104,7079995.103727915,356747.08623296284,6600099.407989364
192,2002,9383556.535203163,11166041.35362383,398532.5098969829,3974109.6314394036,234610.86437391592,5908098.194504825
963,2013,6740503.303865631,13484994.711548675,461781.570840735,2536987.6569762165,480628.53512871504,4570564.33917048
552,2021,6748078.937751861,16683413.15508923,481926.36711104284,7359107.891246569,64799.60557538844,5287252.5999954
242,2005,11261090.737193927,15261253.506833434,175597.26698699713,1281677.74341356,427173.86721034744,5964501.801533815
138,2021,8871213.389905432,26769196.770621374,427923.8909152348,7468780.140248335,153036.7126084316,6887228.337923474
345,2025,5561949.367332569,13896715.164012399,295981.5343561051,3369193.2594511854,343523.4486842094,3619747.6022492647
180,2010,14201925.99767068,20642489.30677949,346127.7072720615,2712275.9319377514,126847.51568853497,7759753.569815461
712,2001,9049524.858098004,21427621.956386246,425565.28333017486,4410610.0376249505,483234.81752531166,5936417.429732199
503,2010,10910475.548566882,18500236.943250746,65056.60494754112,2057499.6483905618,25067.132157082062,5937188.239267031
203,2010,13854119.499183735,14813758.634609185,473703.634016122,4460406.621060662,256785.67344517683,8123037.333169472
573,1995,9021589.972736478,29205885.817622628,273698.54520911287,1920895.499341208,455256.6383645591,5680605.669104287
192,1998,13206600.394112492,18267984.845380448,168001.65877079888,5351398.598483192,234920.2286972597,7085571.447205018
5,1990,14147522.2460295,24546199.910733297,169365.63020474493,2585527.7446719958,420173.12935059215,7388601.851285944
890,2001,6740673.836633702,13680929.753124578,375500.168339134,2169969.2670142627,474914.3183622092,4143341.468341203
237,2003,13924924.60003309,26456223.370724566,339329.9315649914,6211986.6687971875,33917.56432869125,8181296.456256393
693,1995,6198324.467063782,14317836.464673335,364740.0456342505,6627205.454055966,244403.65480373477,4508365.246388698
311,1990,7751274.09379333,23506132.47146052,126497.75221211762,1049657.867701236,343211.2754072144,4625939.63783631
549,2011,13082114.476502366,20129920.02945044,85098.10807164003,4489096.787281169,416088.7450443196,6680634.422846759
56,2023,14006845.482876116,12931142.81962853,360929.82651310513,1701604.810389201,81577.823160207,7674790.067397718
443,2000,11841387.883730572,10498983.923121545,149240.36458074674,7647800.148279161,283392.533773851,6140130.487902369
237,1992,6048258.495224928,28614965.307636116,111218.0767933627,7133706.365869137,81460.89031198961,4738393.831914378
870,1995,10229922.769047525,12513810.271290798,107304.25173989155,1447562.1973958646,377698.40149207856,4800429.628807412
861,1995,10726341.090497714,24099028.5737383,74200.46628040388,9471255.313272921,142318.54361079243,6242141.770204578
197,2009,7818597.300006576,23053699.17893968,213407.82783758893,9639643.165342191,134409.0107154966,5389324.560137056
585,2010,14912958.069003977,16834400.84897053,130474.2875124738,4012044.662142971,384900.9162591941,7266537.535285788
571,1991,8356279.568593973,13707657.99109457,446932.73760854185,2175513.6074644914,421003.7588957884,5135602.715381948
752,2015,7102547.692942592,13566564.989108296,344569.818425549,2029089.1774570914,171668.163079856,4770582.946121052
514,2020,6101360.286520489,21706557.06100478,371931.0223590055,8566484.775331883,250551.25396164652,4942124.6373310685
449,2015,8785012.60873138,20938425.89248091,201805.24605091749,5132466.001869951,346730.2762773656,5442313.947234502
360,2021,11926186.916460533,27518700.407004643,300104.7590653854,1085575.9656360701,372585.0825727496,6722436.809323954
700,1999,7314170.932924833,22800061.568238728,250398.9203520237,9328168.778365366,385059.00346515176,5360626.097209423
819,2012,12695442.174635943,26385499.52161049,83725.73026125773,6334635.9341688,195193.87772564663,6996492.842860637
30,1995,6354012.677217271,10648261.249052176,23926.84752539226,7213572.891215164,268170.93059190403,3455509.6070863334
779,2012,9404679.309785707,23419862.940571904,341759.2273704199,8411985.436395071,54773.55782863164,6822486.634513563
988,2017,12023737.40106041,14674172.76859242,60586.22961379684,8367208.30576742,474275.8304847982,5997426.31731294
108,2019,6353094.026876377,15056779.199314203,28674.576603617275,1682243.8526830566,350707.9417287443,3285332.773115203
844,2003,10978422.099949773,24411530.58178682,220933.66633580584,6165930.637275493,187776.30261671502,6843215.044784882
935,2021,12989525.124169055,25868659.17649882,369013.18500428414,7266201.650583103,194806.17491634033,8474589.856274564
602,2023,10955488.962892067,17434709.502771053,384434.21961618663,1770583.940342035,45242.04083343658,6483290.824356751
717,2011,10114639.243275175,25801536.337366126,436734.80335802666,3001608.164781923,228461.58353475615,6868037.649579021
891,2020,13382995.532028407,18874893.507047113,99607.01124938209,4562330.1266490575,336511.9734703755,7029910.387357406
968,1996,14854203.500012167,27152906.967407614,492812.1969073263,8978725.569098957,476277.27022278623,9293973.49115051
959,2010,6813129.523551747,10498075.443571853,381604.5359820469,8655700.589637928,323793.1922658147,4853675.4405416725
960,2005,11913463.413275372,11669901.416297013,78606.67297508645,8038927.012822859,325355.73448703083,5902432.560250247
445,2009,5806575.5433953665,25527036.14535363,420360.64299770544,9912490.405191135,393206.95744475257,5206881.802364269
893,2008,5428410.239739472,22481792.556606643,249479.6362424278,3183909.8643397754,254902.52785605672,3977584.041180515
438,2021,7808189.702310101,21180405.072710365,33273.184019911365,5210333.290421194,16069.442044075899,4790357.436296514
732,2004,14709197.885268798,22279576.14677147,66020.8859146304,5020507.111036468,444928.7374205799,7466333.5995585825
890,1994,10521956.513689376,28603812.548443016,216946.6409546403,7110436.720168008,201235.68474218217,7066104.470417922
606,2000,7682713.439554112,23110740.62876132,265253.40580204036,8651379.579340456,492332.3738150484,5007510.893919009
457,2004,6325860.964049588,22949522.33319672,473746.20850663085,5425144.797513379,203188.93506766862,5389122.941157742
615,2018,14201834.030133361,25189417.594124556,107856.23624908108,5423786.137822227,334167.25014444144,8046765.419372468
735,1993,8623665.818714406,27332414.112796534,237052.25512140448,6474860.315670977,229936.76113857052,5685579.057297
698,2025,8066972.703869982,15238249.5647671,112944.73463869376,7682270.969938905,116209.73333289097,5061754.988395747
981,2012,13579634.319990052,22334977.184666082,279200.3444632338,2811707.069271779,465385.75898215646,7154474.004186141
696,2004,11044028.317108706,21679499.271049507,454659.0364858908,9656735.954953913,313595.1401564138,7660986.970171563
495,1992,6686361.116416272,12696989.629966851,283875.285581437,1828481.3256350677,225260.85298341382,4285940.127732836
674,2021,9215105.315191716,20406339.47821424,255035.26948247646,1207900.659260781,72083.7405434725,5813604.273952993
247,1999,14282310.681057079,11391010.294809308,375064.7034590921,4229122.663306257,499553.5358307987,7485649.845710615
543,2011,14012035.745643545,13699191.748046793,73806.77251549489,7312914.437070951,447572.80280914967,7232725.43998165
564,2003,5701097.927243108,28259261.638363607,452807.495217491,9802674.677639164,211392.5399216184,5277271.56824658
857,2006,7686131.927526223,12384863.63084687,288816.9864829173,9394844.102617512,85728.65447676809,4978141.638163376
588,2010,6545393.980291494,21578325.99693589,343154.7075739558,7196387.025639102,14843.302450192996,5424030.259358566
897,2004,10338117.142583448,16469613.919861473,409480.38034219964,4928911.476229854,75917.5803734442,6566637.12486109
439,2004,12499833.170303185,21106265.81453225,317518.92494657607,6362216.091548725,267214.57041635574,7679117.071824951
278,1990,7955432.111559676,14699470.849048063,320602.5926302906,9717915.62954677,407896.17286957434,5134531.78253748
552,2013,12579960.773853216,18887589.0935532,364810.72048295144,3389509.5955073712,181760.85279032917,7327504.390568216
613,2001,11687155.73069168,27346668.662965212,26118.278222055258,5304526.450420995,216990.63239048055,6556790.786662292
111,1999,12282222.09407517,17524339.556387126,191105.25408662442,7236115.216455325,236635.96397504493,7214106.916671512
385,2020,14482437.133026531,17060618.760018714,481468.37243984366,1092689.9391459299,8788.203990543863,8379691.41618872
833,2000,9246118.607867029,18922361.585393306,128967.92756507125,4431352.754945161,88520.49569470955,5637656.565208134
761,2005,8425680.246114792,12009856.884886306,271127.7241368825,6111209.803084107,250454.39484969788,5164852.091672463
191,1998,11838472.081316877,17746940.4917611,87713.73110208247,9108264.513864845,139696.71924272898,6498132.822003739
490,2003,13075571.414777901,10138005.01256331,161637.15763929253,9927978.954401571,261661.47280352438,7194039.575080875
694,2008,6914452.917092717,20067942.90297904,358540.02137074963,6006919.656049332,54050.04241727468,5283099.848602797
426,2020,13467996.008147614,26958821.58302859,321547.0120335292,9501222.587225236,401407.64173636574,8512004.377230514
405,1998,5578524.909990914,21041462.078952637,207158.1809189496,1893389.6364739302,391872.22378248407,3900019.947401469
335,2025,5063937.520760195,22154503.56412039,469038.0957136037,7311437.424756384,334929.5220760786,4444961.51299105
209,2015,6584271.494061794,10611267.425195327,387523.4077416003,4604989.280161345,265719.9302413341,4436137.128443696
22,1997,14786671.869732326,27190299.602321506,133961.91451441986,7758761.118077525,194941.8027286085,8675706.410741936
678,2013,10235653.776177764,17700071.056005172,232723.156785081,8809511.903186295,341326.679128021,6375215.326488452
611,1997,5465674.115141094,29497053.612134133,439017.25290137867,1483518.5628304477,390909.54368175345,4741708.818321362
208,2008,14971756.840497129,12409307.3906052,11232.056729446438,9419261.892913438,404296.2062019909,7479840.141027528
8,2019,12449112.548270226,28893437.695704754,290733.1424343555,1613405.7329072775,173790.36540042493,7918402.263204277
702,2011,13380050.759512164,22685818.12672646,115980.20557819838,7780585.352500682,96974.3942009561,7888682.053788579
687,1998,7129405.2648008345,11046806.005811881,31910.05892661547,1621627.825239187,170915.48012885734,3798343.2072031028
785,1993,6054494.342363576,29433981.556734625,456430.54101105407,8755139.501565231,3862.5875103300846,5801100.184237838
529,1997,10150849.427176345,10277461.362905283,408141.5115418651,2844833.2731252993,211613.66591147147,5658404.061533987
602,1990,12721756.842822425,24614003.373819824,92646.77940232003,4906632.980837323,136741.0411393309,7523803.440363054
653,2017,11377806.523184976,27790598.967761893,418473.24483046035,9393588.160931513,395019.96243792766,7756904.931642627
657,1995,11310593.31518171,13516231.084603148,73213.70330403971,8128605.95855733,337406.16994698066,5731882.311687066
166,2025,12570960.836883198,16867143.81395617,238080.6799294194,8071977.232651022,12992.268865766766,7732690.9974714555
849,2000,7270208.25553512,21224586.810777202,362886.65023911896,7869970.604516875,72143.44417757068,5699988.4133527735
496,1994,11615192.818109894,23596185.71689926,266902.79831993586,6124915.808768926,271095.66952661297,6744314.525249884
590,2013,8921106.691353573,27437517.355891883,425390.3575714638,9562870.408342056,309048.6435898174,6427127.166605573
429,2007,5697534.853203392,25221409.41756612,308438.93087645783,8484721.540733546,384439.7668212261,4879658.893016229
774,2009,7021426.062433853,17266622.876378752,215975.8235935984,4962592.875610027,484142.8605094095,4500545.402427007
163,2017,12940037.392048925,26434396.235733368,462581.0451145753,7683003.5101786,350959.8614694865,8146518.851246656
366,2002,13959306.98080457,29321534.421740264,18147.328486449733,9982967.264835745,272448.41596649395,7888738.669260363
526,1994,7828218.115283769,14539723.624832721,244199.42935785593,8839004.20236349,207212.65115826676,5031744.669877746
239,2019,6903609.380056821,11481911.869088588,330390.7700956552,1011006.9224949274,369096.48210243194,4243817.281208855
72,1990,5267245.042451748,18532394.63883792,418029.1952090174,7640975.641746571,467375.69838572654,4281712.135782176
445,2011,14476973.88586812,27627942.07915102,270578.2624669127,9080934.981288608,211454.62121288432,8617993.562470954
655,2007,11838549.250352077,13005830.097583894,442758.8599320113,3949773.448550957,292316.38085787883,6927870.651048505
822,1994,14570301.050431604,27715963.7576402,213138.41784877895,9797426.704252303,103517.20210892218,8770754.762811452
509,2020,13638491.82970555,29844260.47472333,158564.29254593246,4611694.290717494,428733.45199360163,7746325.128427282
795,1995,8404665.926904077,11080044.617663126,486906.0237272406,4790592.360358572,356763.3672328984,5310422.575313016
269,2016,6126830.457555068,19905127.477109678,333590.4794171211,2447848.834801375,177353.61980110686,4495087.909697898
753,2014,9990567.948601376,16577709.894265004,212889.09250552807,1869351.2347678128,437023.84377328906,5147996.773190188
415,2018,5268137.97817671,17873597.09862622,439094.8684956319,5829361.3024949385,485423.5117354269,4371060.2324264925
245,2017,6499166.281434497,19032695.04692617,341540.2070233191,6424979.679037248,144260.00460628702,4686655.653704201
675,2005,7334326.290150836,24794079.129023798,318967.3528609613,4302068.652022599,93314.75566157915,5603683.895630181
60,2001,11656465.961444752,21825994.063423526,364268.9649097332,6459484.646798426,415946.0847922064,6930491.303416172
6,2009,10098774.73954096,29224021.764335606,369146.554813558,4552037.6728460975,291215.17900411587,6560694.00279057
709,2007,8024195.561127977,16655291.98479068,246491.69341955264,8813664.861759957,442184.13001789106,5108079.548435307
982,2023,10647683.9919134,20830081.649654854,209653.7806989239,9584408.299876714,173758.94594522924,6765951.976796722
570,2012,6252026.488883673,26266570.618673943,454641.3405818176,6341866.384481742,290627.04926224047,5402694.3351561455
817,2016,12557081.268186126,17460568.339873604,248623.8697812011,8580470.34706536,288605.9641806906,7244903.287709603
407,2006,12120351.387532841,19305984.012218192,107910.81894976884,8683673.488448847,94115.91888682113,6976108.878157648
217,2010,7165026.756805293,23699491.053704537,260801.39291252923,7423864.212615912,495965.84830155584,4982577.682219319
930,2020,11063915.557763068,27214884.372086126,17211.049956820658,2728017.002675404,332029.64654378727,6324737.862239979
26,1992,10033026.042972378,18313629.408476576,361659.17598038603,2394442.739298544,332072.67674037896,5772197.45601733
815,2006,5608163.1184979975,20639009.442934804,63492.02952940453,9275358.192248423,148434.81980070233,3952600.1332926457
5,2015,7781539.168361344,29502445.70581678,55862.132671285704,3385551.775470987,325191.12479479116,5111765.78918957
986,2012,14994827.040238524,10849383.23894008,473178.07158932416,3216977.6253217706,416488.0285564934,7835685.622494802
532,1995,5995356.611108161,18964574.333190892,386278.3407293644,2495158.6412008996,406751.2555887764,4427807.105262222
390,2017,10064113.070221607,22719637.02258401,207114.3881706535,5747086.429119728,459862.5131476954,5869426.01982018
710,1997,13493337.546145773,10168549.151242504,119788.07120280582,7092977.396354377,74339.05745287445,7299816.453908618
571,1997,8006518.7300516395,21935730.03132829,421745.24026347615,7085453.228069044,91413.71543651944,5883872.313040874
448,2008,7607086.389937505,11123999.09326018,484291.9218053762,3349474.2968745264,355084.35839440185,4892328.924682742
754,2018,13907930.516903238,27151167.932963666,254177.05230354247,1853068.7260313686,403869.32554628,7523590.967625303
146,2012,8048299.469815731,26141721.91017132,290038.03612332715,3791885.4662120496,337155.03402063495,5579349.325675029
388,2021,11514933.11252792,10645102.735971926,121526.74574616157,5530913.047792151,71429.0866735513,6031349.08955938
785,1999,12403129.843309827,10976080.491147522,294625.1320309483,6511959.958653322,297474.1974113947,7053931.795729125
249,2016,12886177.49307105,25072278.631232046,200298.81751820655,3435403.2904268648,374190.72133583133,6877639.984634037
526,1990,14947596.373069964,17390897.851566207,422789.2497254334,2648425.702949561,68490.26383942153,8418310.124009075
462,2018,13031920.697099004,21500515.758766495,188556.50991172134,8574181.350215986,27917.114854659143,7354793.244826109
13,1992,11570121.568875343,15406565.395307679,324389.5742333827,8721333.385632623,127399.00661075693,6894052.119203847
903,2020,13954635.577589735,13459377.522081994,101733.00671981761,3519606.553899279,45375.904027429584,7061838.7820569035
384,2000,14057446.356389474,15921542.35095123,45336.41793065174,6041015.610405722,74269.689532465,7129292.0231139315
556,2011,14731664.57659615,14934274.004479762,20177.609962825692,4958438.159309268,101686.9936836604,7206732.65441701
887,2007,12764652.644764861,18966148.76478669,207822.7186652869,2277704.828517684,265345.9043431158,6738194.645355525
399,2024,6949273.305981309,24933523.305753723,81764.36069570175,9465276.054904997,77929.2906222383,4911446.465025549
19,1995,12098060.8890399,21082588.15853913,496740.0951332466,1088046.4221445173,302341.08532663767,7185497.970250234
575,1992,5751284.416438185,22183566.15879437,399191.69421314064,2688187.3328227475,145330.14854660924,4849484.951049927
491,1994,8179629.279153935,19401571.929161683,346686.57585460437,4110084.295102107,155277.47439987643,5268390.456876134
751,1998,6158075.103155835,16494672.804056324,401659.2336890699,8708151.29664317,483699.26869298844,4805622.533092219
419,2017,14499426.0688754,12870176.50720976,131373.62930252645,8097882.943682096,402576.2754471917,7181079.326438943
337,2008,8387541.12224362,17091309.18228002,439631.9914426203,6218956.581095968,212071.2184954716,5516413.597023788
419,2017,12132156.464432497,23303972.324277304,497818.1975017379,7255188.597874861,223727.16579321283,7673728.101369446
915,2016,10713184.357861273,24675548.45847641,144927.23453574453,4068204.37707728,57396.32386943683,6774852.952202496
916,2002,6075114.130571369,19383630.87816427,492324.3436167769,9464873.915968552,422270.7968608251,5285972.982781468
612,2010,10613444.478808776,22899945.491660915,160198.27317045754,1241085.5970432796,1994.5000025272664,6114473.97634415
675,2016,11610235.434248729,14210821.637685046,5861.558848346326,1908358.0893048155,72240.30420566768,5657002.740625624
928,1995,13815172.573136296,27201326.41447913,183607.0288636546,9329984.490375616,267032.11180432123,8435469.686721217
122,2000,5700856.424191432,27318729.013528492,498757.50045848463,9505464.63684353,94214.16563341007,5883599.721553918
432,2006,7956339.850968406,16406558.545450507,317575.62736873457,5415139.033494321,316390.068520212,5186466.737232726
44,1996,11923409.439126125,20954244.785898544,347736.26745803736,6188147.068663195,1820.225344749904,7824156.665780371
872,2019,5343316.358718119,22133240.568304382,119173.57604352507,9122840.695563085,49206.04154000513,4481926.088763613
920,2010,7035534.561774709,19448600.7756928,72960.0476480578,8680909.185419371,382341.7393922579,4510587.026345809
317,1990,7186703.964046681,28222843.07115574,442755.2187882808,8757566.918689154,288260.7414679756,5868251.962002734
381,2014,11693264.127735738,24794338.935863644,206696.10233906616,4346070.41677675,9729.079043693911,6884670.703075937
145,2021,7859606.794754474,23450209.852174655,2053.7924580118492,8474930.542142687,102907.10342901354,5065601.90627901
327,1997,10995956.622601572,20401864.430714145,147122.97704050707,1623795.4102077195,119481.66675017447,6045784.7060157135
363,1994,14653484.466763072,11696946.598774847,97866.05415711702,5382680.271736307,424530.28596872184,6805791.333377374
50,2019,12932429.820012338,12156427.552401932,301886.12875414186,3136662.4503551135,291268.75334078824,6796223.982948752
65,1997,8329028.0464450605,15980177.244880386,378061.58497368137,1322180.0647360547,270712.3785303817,5187665.880348885
355,2008,9723999.688393643,14230445.367378268,248749.24974188884,6554897.724627375,43350.01932170801,6017502.2944328105
800,2019,7006739.021010029,29050619.438159887,92949.51311792927,1685619.036661906,328472.3649730478,4458765.627677112
164,2004,5157200.103034498,18196250.37303464,28982.23179140158,2081433.1277727382,77944.52594737633,3441915.4232683484
